account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio,is_high_balance,high_txn_freq_flag,net_flow,spread_sent,spread_received,contract_activity_flag,log_balance,log_txn_count
0.02003184,25582.21,6876.05,3.0,6.0,0.04,0.43,0.180333,0.062998,0.093505,0.541,0.56103184,0.0,0,0,0.9642774592354826,1.928385820456611,0.0,0,0,0.020031839999999912,0.39,0.030507000000000006,0,0.019833842495254828,10.38774104351975
0.001591457,28.84,128280.54,1.0,2.0,0.018136,0.29979,0.158963,0.019087,0.1597579999999999,0.317925443,0.3195169,0.0,0,0,0.9949880370009536,0.9949614440939368,0.0,0,0,0.0015914570000000183,0.281654,0.1406709999999999,0,0.0015901919742867454,11.762207451462109
0.003757992,5927.95,54445.39,7.0,3.0,0.0,0.16821,0.0677059999999999,0.01,0.095539,0.473939248,0.47769724,0.0,0,0,0.9921123406042578,0.7085997760311453,0.0,0,0,0.0037579920000000433,0.16821,0.085539,0,0.003750948389104314,11.008319459218104
0.0022,0.0,0.0,1.0,1.0,0.0428,0.0428,0.0428,0.045,0.045,0.0428,0.045,0.0,0,0,0.9508998000444344,0.9508998000444344,0.0,0,1,0.0022000000000000006,0.0,0.0,0,0.0021975835434872217,0.0
0.001490808,3193.16,801.17,2.0,1.0,0.000132,0.054,0.029455,0.020882,0.044927,0.0883638019999999,0.08985461,0.0,0,0,0.9832992320336102,0.6554732180608406,0.0,0,0,0.0014908080000001073,0.053868,0.024045,0,0.0014896978489646333,8.29288145804298
0.001968789,3.74,2245.4,1.0,1.0,0.099293,0.526674,0.312983,0.100322,0.313968,0.625966964,0.6279357529999999,0.0,0,0,0.996848789898576,0.996830988158406,0.0,0,0,0.001968788999999971,0.42738099999999996,0.21364600000000003,0,0.0019668534749473347,7.718747715484966
0.012,4.69,2151.53,1.0,1.0,0.0,0.0,0.0,0.003,0.003,0.0,0.012,0.0,0,0,0.0,0.0,0.0,0,0,0.012,0.0,0.0,0,0.011928570865273802,7.676575634697676
0.04589263,0.0,825.9,0.0,2.0,0.0,0.0,0.0,0.011415,0.022946,0.0,0.04589263,0.0,0,0,0.0,0.0,0.0,0,1,0.04589263,0.0,0.011531000000000001,0,0.0448707121904894,6.717683768728121
0.0006846,0.0,0.0,1.0,1.0,0.007797,0.007797,0.007797,0.008481,0.008481,0.0077966,0.0084812,0.0,0,0,0.9181976634633504,0.9182663997173478,0.0,0,1,0.0006845999999999996,0.0,0.0,0,0.0006843657683172434,0.0
0.019958048,12949.43,5335.48,7.0,1.0,0.0,0.010042,0.000837,0.01,0.01,0.010041952,0.03,0.0,0,0,0.3346201932689103,0.0836163836163836,0.0,0,0,0.019958048,0.010042,0.0,0,0.019761497038577557,9.813886096914162
0.00085022,94379.42,0.0,2.0,1.0,0.022864,0.250057,0.136461,0.273771,0.273771,0.27292118,0.2737714,0.0,0,0,0.9968580042325738,0.4984312278792173,0.0,0,1,0.0008502200000000126,0.22719299999999998,0.0,0,0.0008498587677125764,11.455088915365836
0.024698885,86411.4,135707.2,7.0,2.0,0.0,0.088,0.021898,0.08,0.088994,0.153289345,0.17798823,0.0,0,0,0.861184658971047,0.2460338861174778,0.0,0,0,0.024698885000000004,0.088,0.008994000000000002,0,0.024398798699589993,12.31097125452554
0.000441,0.0,0.0,1.0,1.0,0.059601,0.059601,0.059601,0.060042,0.060042,0.059601322,0.060042322,0.0,0,0,0.9924898824062124,0.9924898421368148,0.0,0,1,0.0004410000000000039,0.0,0.0,0,0.0004409027880792546,0.0
0.0,0.0,400.5,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1,0.0,5.995207533386816
0.000471636,0.0,0.0,1.0,1.0,0.009528,0.009528,0.009528,0.01,0.01,0.009528364,0.01,0.0,0,0,0.9518845154845156,0.951848151848152,0.0,0,1,0.00047163600000000097,0.0,0.0,0,0.0004715248146997052,0.0
0.00078606,0.0,0.0,1.0,1.0,0.099214,0.099214,0.099214,0.1,0.1,0.09921394,0.1,0.0,0,0,0.992040195980402,0.992040795920408,0.0,0,1,0.0007860600000000051,0.0,0.0,0,0.0007857512166424354,0.0
0.00017618,0.0,0.0,1.0,1.0,0.1157,0.1157,0.1157,0.040876,0.057938,0.1157,0.11587618,0.0,0,0,0.9983934236161724,1.996617657209912,0.0,0,1,0.000176179999999998,0.0,0.017062,0,0.00017616448212639924,0.0
0.0008609999999999,0.0,1230.33,1.0,1.0,0.062495,0.062495,0.062495,0.00516,0.031678,0.062495073,0.063356073,0.0,0,0,0.9862544740621688,1.972197677354204,0.0,0,1,0.0008610000000000007,0.0,0.026518,0,0.0008606295521217325,7.1158501649948285
0.00953081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009531,0.009531,0.0,0.00953081,0.0,0,0,0.0,0.0,0.0,0,1,0.00953081,0.0,0.0,0,0.009485678364462962,0.0
0.001932,91023.62,0.0,3.0,1.0,0.000185,0.228912,0.083366,0.252029,0.252029,0.25009683,0.25202883,0.0,0,0,0.9922948380612622,0.3307662702994377,0.0,0,1,0.0019319999999999893,0.228727,0.0,0,0.0019301360883321103,11.418885298357633
