fraud_label,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,transaction_count,max_transaction_received
0,1.5605607540000002,14913.67,48438.89,13,7,0.065463,4.938256,0.82904,0.005,1.204172,14.09368168,15.65424243,0.0,0,,
0,0.001830667,6.73,0.27,3,2,1.6,1388.88108,666.9993900000002,458.500397,1000.5,2000.998169,2001.0,0.0,0,,
0,-130.8285993,7336.02,19239.35,18,15,0.0,588.419,60.35000400000001,0.0,116.554208,2112.250136,1981.421536,0.0,0,,
0,0.001414909,4.74,0.42,3,2,0.038022,1488.7068789999996,666.999528,833.055062,1000.5,2000.998585,2001.0,0.0,0,,
0,-1.710700189,4604.94,1421.71,8,4,0.0,83.155808,11.227899,0.017031,0.212844,224.5579892,222.847289,0.0,0,,
0,-30.4291293,5460.64,10550.89,23,13,0.0,50.0,3.981165,0.1,10.494489,250.8134,220.3842707,0.0,0,,
0,0.00084,0.0,0.0,1,1,0.056886,0.056886,0.056886,0.057726,0.057726,0.05688647,0.05772647,0.0,0,,
0,0.00101837,158.22,0.69,2,2,6.53,94.468982,50.499491,44.469622,50.5,100.9989816,101.0,0.0,0,,
0,0.001414909,2.11,0.0,3,2,4.4051550000000015,1196.214343,666.999528,369.006424,1000.5,2000.998585,2001.0,0.0,0,,
0,1.125434715,9525.6,10123.94,4,7,0.0,1.0,0.2845,0.014544,0.181577,3.414,4.539434715,0.0,0,,
0,8.490099694,1190.52,6056.69,7,6,0.05,1.1,0.216539,0.022644,0.105374,5.63002485,14.12012454,0.0,0,,
0,0.001026218,161.5,0.24,2,2,7.0,93.998974,50.499487,42.34681,50.5,100.9989738,101.0,0.0,0,,
0,88.4,84409.8,5587.89,3,2,0.5,5.0,2.125,0.99,6.921428999999999,8.5,96.9,0.0,0,,
0,0.000471636,0.0,0.0,1,1,14.994528,14.994528,14.994528,14.995,14.995,14.99452836,14.995,0.0,0,,
0,-111818.7023,65.38,44.81,3336,295,0.0,4000.0,18.363102,0.000448,8.879812,135225.8857,23407.18343,0.0,0,,
0,0.001414909,1.51,0.28,3,2,1.4,1890.263919,666.999528,424.545996,1000.5,2000.998585,2001.0,0.0,0,,
0,0.388644232,7.54,1137.93,1,5,0.058456,1.003561,0.133722,0.010455,0.132443,56.29679188,56.68543611,0.0,0,,
0,-20.40962819,8158.39,4456.62,38,21,0.0,40.0,4.2931620000000015,0.01,8.228042,291.935,271.5253718,0.0,0,,
0,0.001924692,11.44,2787.57,1,1,0.989526,2.028514,1.522711,0.99,1.523192,6.090842577999999,6.09276727,0.0,0,,
0,15.92861304,0.0,19259.84,0,5,0.0,0.0,0.0,0.0,1.592861,0.0,15.92861304,0.0,1,,
0,18.30937012,29205.19,5407.2,12,6,0.0,51.0,5.352374,0.0001,9.577851,144.5141,162.82347009999995,0.0,0,,
0,0.000504,0.0,0.0,1,1,3.972349,3.972349,3.972349,3.972853,3.972853,3.97234942,3.97285342,0.0,0,,
0,0.000917507,3.33,1948.83,2,2,0.066108,0.79374,0.429924,0.06658,0.430383,0.859848403,0.86076591,0.0,0,,
0,0.001414909,1.29,0.74,3,2,0.063007,1057.787727,666.999528,949.540274,1000.5,2000.998585,2001.0,0.0,0,,
0,0.064515196,1119.81,1328.54,22,5,0.007537,65.11232,9.465499,0.1,2.2365310000000003,814.0329048,814.09742,0.0,0,,
0,39.77895051,0.0,1695.75,0,5,0.0,0.0,0.0,0.0,0.33711,0.0,39.77895051,0.0,1,,
0,0.001414909,2.11,0.0,3,2,1.0,1171.930598,666.999528,369.097073,1000.5,2000.998585,2001.0,0.0,0,,
0,67.00135075,0.0,1921.91,0,4,0.0,0.0,0.0,0.0,0.567808,0.0,67.00135075,0.0,1,,
0,0.000984218,163.97,0.0,2,1,0.152583,100.846433,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,0.002386813,2.66,4558.05,1,1,0.99958,8.999536,3.119523,1.0,3.12,15.59761319,15.6,0.0,0,,
0,0.054279056,530.19,192.89,6,3,0.0,1054.0,133.715845,1.013785,5.011661,15511.03806,15511.09234,0.0,0,,
0,0.015200068,14.69,37294.11,1,8,0.7126779999999999,5.796271,3.069292,0.71542,3.071192,24.55433785,24.56953792,0.0,0,,
0,0.0015539999999999,18.29,0.0,3,1,0.917226,59.689716,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.0015539999999999,20.07,0.0,3,1,2.831212,58.093376,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.001789548,12.29,631.46,1,2,0.206907,0.998877,0.602892,0.207573,0.603787,1.205783752,1.2075733,0.0,0,,
0,14.85659606,0.0,3014.9,0,6,0.0,0.0,0.0,0.0,0.178995,0.0,14.85659606,0.0,1,,
0,0.0015539999999999,22.26,0.0,3,1,0.102522,51.173838,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,-67.9506827,2036.64,4445.8,18,6,0.0,46.902232,0.937726,0.095,3.120455,139.7211515,71.77046879,0.0,0,,
0,0.008529502,6.87,8045.95,1,3,0.906366,28.82403,15.185691,0.907003,15.186757,121.485529,121.4940585,0.0,0,,
0,0.0015539999999999,22.27,0.0,3,1,3.0,60.634134,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.002673327,20659.78,31583.9,2,3,0.216889,1.897509,0.9087,0.001959,0.389634,5.452197632000001,5.454870959,0.0,0,,
0,0.000984218,163.59,0.37,2,2,0.01,100.989016,50.499508,26.008688,50.5,100.9990158,101.0,0.0,0,,
0,0.000441,0.0,0.0,1,1,0.301749,0.301749,0.301749,0.30219,0.30219,0.30174886,0.30218986,0.0,0,,
0,2.0,0.0,1010.78,1,2,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1,,
0,0.000984218,158.47,0.0,2,1,0.038,100.961016,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,26.03855698,0.0,7876.62,0,4,0.0,0.0,0.0,0.0,0.703745,0.0,26.03855698,0.0,1,,
0,0.001401495,27641.15,17666.58,2,2,0.001266,0.643559,0.343032,0.386496,0.5152479999999999,1.029094785,1.03049628,0.0,0,,
0,0.0516905,20550.31,6513.15,11,3,0.0,14.0,0.97114,0.0288,5.64295,28.16306,28.2147505,0.0,0,,
0,0.0015539999999999,22.77,0.0,3,1,2.817411,60.92614200000001,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,-0.236779,13.03,120.21,2,466,0.00958,63.99958,1.569337,0.0,1.489594,2291.232368,2290.995589,0.0,0,,
0,0.0022,0.0,0.0,1,1,0.312537,0.312537,0.312537,0.314737,0.314737,0.31253681,0.31473681,0.0,0,,
0,53.96121734,0.0,1579.42,0,8,0.0,0.0,0.0,0.0,0.372146,0.0,53.96121734,0.0,1,,
0,0.000504,0.0,0.0,1,1,0.999496,0.999496,0.999496,1.0,1.0,0.999496,1.0,0.0,0,,
0,-27.54634618,920.39,1243.92,58,9,0.0,10.0,0.889652,0.01,2.184289,147.68225900000004,120.1359128,0.0,0,,
0,0.0015539999999999,22.16,0.0,3,1,1.0,77.16564,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.000912636,6.33,541.41,2,2,2.206219,5.244528,3.725374,2.20666,3.72583,7.450747464,7.4516601,0.0,0,,
0,0.03527449,27376.35,13369.59,14,5,0.0,2.04,0.573616,0.03,1.43845,11.47232551,11.5076,0.0,0,,
0,0.758359425,32.42,1928.34,2,9,0.500067,37.341356,1.426215,0.0,1.371259,869.9912142000002,870.7495736,0.0,0,,
0,0.127546535,665.93,1629.77,4,4,0.01,3.28,1.144037,0.126367,0.247472,144.1487129,144.2762595,0.0,0,,
0,0.016020171,2069.55,10094.54,1,1,0.19959,0.605646,0.239811,0.200017,0.201648,6.2350797,6.251099871,0.0,0,,
0,0.000984218,163.12,0.4,2,3,0.095477,100.903539,50.499508,4.609104,33.666667,100.9990158,101.0,0.0,0,,
0,0.00197425,352973.94,0.0,2,1,0.796855,14.47205,7.634452,15.270879,15.270879,15.26890475,15.270879,0.0,0,,
0,0.0015539999999999,15.72,0.0,3,1,6.770571,68.219188,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.0015539999999999,17.67,0.0,3,1,4.339959,70.56622800000002,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.007377195,102.22,29737.4,2,7,0.479522,1.1525379999999998,0.78837,0.007183,0.6768,4.730220791,4.737597985,0.0,0,,
0,7.105128634,0.0,2875.45,0,4,0.0,0.0,0.0,0.0,0.097331,0.0,7.105128634,0.0,1,,
0,0.009133191,8608.93,39682.31,2,2,0.004754,1.208285,0.254061,0.023855,0.187684,3.55686085,3.565994042,0.0,0,,
0,132.3024673,0.0,2060.11,0,4,0.0,0.0,0.0,0.0,0.853564,0.0,132.3024673,0.0,1,,
0,95.6922861,0.0,2050.8,0,3,0.0,0.0,0.0,0.0,0.986518,0.0,95.6922861,0.0,1,,
0,0.00042,0.0,0.0,1,1,0.995245,0.995245,0.995245,0.995665,0.995665,0.9952452,0.9956652,0.0,0,,
0,0.001026218,162.67,0.82,2,2,2.879014,98.11996,50.499487,3.196367,50.5,100.9989738,101.0,0.0,0,,
0,0.003955566,145.22,8133.65,5,2,0.05,0.055,0.051,0.003,0.043159,0.255,0.258955566,0.0,0,,
0,0.292417421,32.72,3342.63,1,11,1.996661,568.550186,159.096319,0.15385,151.542282,54251.84466,54252.13707999999,0.0,0,,
0,19.89181805,0.0,28416.1,0,4,0.0,0.0,0.0,0.0,2.841688,0.0,19.89181805,0.0,1,,
0,0.00156,5418.91,39416.94,2,4,0.0,1.940941,0.58405,0.0003,0.09351,2.336201936,2.337761936,0.0,0,,
0,0.0015539999999999,21.86,0.0,3,1,0.02216,55.89559200000001,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.00084,0.0,0.0,1,1,1.99916,1.99916,1.99916,2.0,2.0,1.99916,2.0,0.0,0,,
0,0.020804457,4.9,27760.76,1,9,0.09642,22.999311,6.611650999999998,0.001,4.209306,46.2815583,46.30236276,0.0,0,,
0,0.003006805,10.59,26832.43,1,3,0.00895,1.806765,0.8269700000000001,0.01,0.827973,2.480910755,2.48391756,0.0,0,,
0,-1.901838996,4420.86,5621.25,43,5,0.0,411.349,9.447131,0.018,45.635957,595.1692833,593.2674444,0.0,0,,
0,1.29423387,0.0,5192.47,1,3,0.5,0.5,0.5,0.03,0.598078,0.5,1.79423387,0.0,0,,
0,0.021597932,4.51,35129.03,2,9,0.115109,47.999315,8.804519,0.01,6.404268,140.872305,140.893903,0.0,0,,
0,0.001886545,2.25,0.0,4,2,0.04034,1364.703022,500.249528,956.701213,1000.5,2000.998113,2001.0,0.0,0,,
0,0.00304728,88560.74,18593.82,3,2,0.0,8.6e-05,2.9e-05,0.001,0.001044,8.55e-05,0.0031328,0.0,0,,
0,0.033174692,680.0,548.97,1,4,0.435805,1.607836,0.832484,0.004231,0.101624,33.29936256,33.33253725,0.0,0,,
0,0.000984218,162.76,0.37,2,2,0.101837,100.897178,50.499508,9.996749,50.5,100.9990158,101.0,0.0,0,,
0,-62.01628963,5124.44,2328.97,90,31,0.0,90.0,6.755792,0.002108,17.645646,979.5899,917.5736104,0.0,0,,
0,0.00809601,1.76,29819.4,1,5,0.596817,3.794294,1.480751,0.597472,1.481561,14.80751235,14.81560837,0.0,0,,
0,0.001428506,156.38,0.0,2,1,1.552916,99.445655,50.499286,101.0,101.0,100.9985715,101.0,0.0,0,,
0,0.000504,0.0,0.0,1,1,0.199496,0.199496,0.199496,0.2,0.2,0.199496,0.2,0.0,0,,
0,0.00315,1.76,107.27,1,2,0.99895,9.99895,6.99895,1.0,7.0,20.99685,21.0,0.0,0,,
0,0.00951045,0.0,0.0,1,1,1.49,1.49,1.49,1.49951,1.49951,1.49,1.49951045,0.0,0,,
0,0.000471636,0.0,0.0,1,1,0.537212,0.537212,0.537212,0.537683,0.537683,0.537211794,0.53768343,0.0,0,,
0,0.00062,0.0,0.0,1,1,21.99938,21.99938,21.99938,22.0,22.0,21.99938,22.0,0.0,0,,
0,0.00072001,0.0,177064.48,1,2,4.2843,4.2843,4.2843,0.0003,0.8570040000000001,4.28429999,4.285019999999999,0.0,0,,
0,0.002646,13.01,0.0,5,1,1.409452,52.77786,20.199471,101.0,101.0,100.997354,101.0,0.0,0,,
0,0.001414909,3.71,0.0,3,29,0.767617,1941.132394,666.999528,0.000528,69.0,2000.998585,2001.0,0.0,0,,
0,0.092880895,0.0,0.0,0,1,0.0,0.0,0.0,0.092881,0.092881,0.0,0.092880895,0.0,0,,
0,0.00294,3.12,14177.93,1,6,10.443474,117.333241,76.553516,10.443894,76.553936,535.8746142,535.8775542,0.0,0,,
0,0.000441,0.0,0.0,1,1,0.999559,0.999559,0.999559,1.0,1.0,0.999559,1.0,0.0,0,,
0,0.0,35043.33,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
0,0.000984218,161.34,1.42,2,2,0.074558,100.924458,50.499508,42.906624,50.5,100.9990158,101.0,0.0,0,,
0,0.003325082,78.85,0.69,2,2,1.0,76.998187,25.249169,44.411115,50.5,100.9966749,101.0,0.0,0,,
0,0.042625419,6.19,7775.82,1,6,0.102341,4.999276,0.513678,0.009818,0.492726,23.11548844,23.15811386,0.0,0,,
0,225.7586539,0.0,1789.31,0,4,0.0,0.0,0.0,0.0,1.763739,0.0,225.7586539,0.0,1,,
0,0.001414909,3.92,0.0,3,2,0.514175,1492.495456,666.999528,485.304223,1000.5,2000.998585,2001.0,0.0,0,,
0,0.002016,26.08,0.42,3,2,0.01,96.877911,25.249496,5.502327999999999,50.5,100.997984,101.0,0.0,0,,
0,24.40206085,0.0,1905.45,0,3,0.0,0.0,0.0,0.0,0.205059,0.0,24.40206085,0.0,1,,
0,1.1587290140000002,19.62,912.17,2,5,0.898281,11.965916,1.4746629999999998,0.899558,1.442368,2120.564932,2121.723661,0.0,0,,
0,0.5006804,2954.99,357.28,1,4,2.0,2.0,2.0,0.176954,1.0834469999999998,6.0,6.5006804,0.0,0,,
0,0.00820695,7.24,1947.98,1,2,2.64958,59.39960600000001,12.735992,2.65,11.238123,191.0398832,191.0480902,0.0,0,,
0,0.000504,0.0,0.0,1,1,2.999496,2.999496,2.999496,3.0,3.0,2.999496,3.0,0.0,0,,
0,0.0063393619999999,102624.42,0.0,1,1,0.06759,0.31971,0.1892,0.57394,0.57394,0.567601108,0.57394047,0.0,0,,
0,231.9116475,0.0,2638.14,0,2,0.0,0.0,0.0,0.0,3.133941,0.0,231.9116475,0.0,1,,
0,0.0085653,405.06,119333.39,11,8,0.000353,15.919538,1.198194,0.050963,2.547234,20.36930393,20.37786923,0.0,0,,
0,0.02481705,30.27,16726.08,1,7,0.208304,2.301781,1.017843,0.01,0.892164,14.24980665,14.2746237,0.0,0,,
0,0.001145916,0.0,0.0,1,1,0.778582,0.778582,0.778582,0.7797270000000001,0.7797270000000001,0.778581504,0.77972742,0.0,0,,
0,0.000471636,0.0,0.0,1,1,1.045563,1.045563,1.045563,1.046035,1.046035,1.045563194,1.04603483,0.0,0,,
0,0.0,0.0,30.85,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
0,0.003297195,3.74,3840.69,6,3,1.358871,6.116157,3.958129,1.3592959999999998,3.958679,23.74877519,23.75207238,0.0,0,,
0,0.002100158,17.76,0.0,3,2,0.01,93.65414,25.249475,15.626123000000002,50.5,100.9978998,101.0,0.0,0,,
0,0.00042,0.0,0.0,1,1,1.99958,1.99958,1.99958,2.0,2.0,1.99958,2.0,0.0,0,,
0,0.001414909,2.45,0.66,3,2,2.19631,1178.541303,666.999528,634.5105570000002,1000.5,2000.998585,2001.0,0.0,0,,
0,0.000504,0.0,0.0,1,1,0.106873,0.106873,0.106873,0.107377,0.107377,0.10687253,0.10737653,0.0,0,,
0,0.580515688,117.08,1303.0,341,2,0.000538,80.858638,0.499607,0.017467,0.472633,400.6847409,401.2652565,0.0,0,,
0,77.94826549,0.0,1554.25,0,5,0.0,0.0,0.0,0.0,0.608971,0.0,77.94826549,0.0,1,,
0,0.001414909,3.72,0.52,3,2,0.001,1577.753708,666.999528,393.441419,1000.5,2000.998585,2001.0,0.0,0,,
0,0.000984218,162.58,0.3,2,2,0.133444,100.865571,50.499508,29.012818,50.5,100.9990158,101.0,0.0,0,,
0,0.001414909,3.24,0.0,3,2,0.001,1474.636211,666.999528,99.705737,1000.5,2000.998585,2001.0,0.0,0,,
0,0.00431182,32.71,66728.14,1,2,8.499566999999999,19.994361,12.828563,8.5,12.83,38.48568818,38.49,0.0,0,,
0,125.419014,26399.69,1333.77,8,6,0.0,74.0,19.7909,0.05,73.67890200000002,316.6544,442.073414,0.0,0,,
0,0.000984218,158.77,0.0,2,1,0.038344,100.960672,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,-9.948217745,11044.77,1074.01,11,3,0.0,20.0,3.776115,0.29,7.981916,105.7312124,95.78299466,0.0,0,,
0,0.003465,10.23,3985.82,8,8,0.13758,0.99458,0.679377,0.138,0.67981,5.43501682,5.43848182,0.0,0,,
0,0.0015539999999999,22.18,0.0,3,1,0.9133,60.608495,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.006211962,43722.81,44729.47,2,6,0.001759,4.322492,1.399331,0.013833,1.6335879999999998,9.795314258,9.80152622,0.0,0,,
0,0.001488218,106.69,0.3,3,2,0.01,95.988512,33.66617100000001,47.972046,50.5,100.9985118,101.0,0.0,0,,
0,-45.46093308,3307.98,2057.65,57,25,0.0,72.0,9.241552,0.192755,13.481622,1164.4356,1118.974667,0.0,0,,
0,0.001428506,162.94,0.03,2,3,1.2322540000000002,99.766318,50.499286,3.639901,33.666667,100.9985715,101.0,0.0,0,,
0,0.0015539999999999,14.78,0.0,3,1,0.74895,82.264246,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.001414909,2.45,0.66,3,2,3.004698,1185.890586,666.999528,634.409142,1000.5,2000.998585,2001.0,0.0,0,,
0,0.000984218,161.24,0.94,2,2,0.325442,100.673573,50.499508,9.21945,50.5,100.9990158,101.0,0.0,0,,
0,0.000471636,0.0,0.0,1,1,0.021588,0.021588,0.021588,0.02206,0.02206,0.021588284,0.02205992,0.0,0,,
0,220.1534741,0.0,1553.26,0,2,0.0,0.0,0.0,0.0,1.507901,0.0,220.1534741,0.0,1,,
0,0.036025612,127607.87,10039.27,5,2,0.0,1.805893,0.5239739999999999,0.161303,0.885299,2.619872148,2.65589776,0.0,0,,
0,0.0015539999999999,22.1,0.0,3,1,0.99951,62.143857,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.001488218,108.39,0.48,3,3,0.2,100.12289,33.66617100000001,8.189138,33.666667,100.9985118,101.0,0.0,0,,
0,0.000984218,154.77,0.0,2,1,17.011057,83.98795799999998,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,42.96397353,0.0,1679.86,0,3,0.0,0.0,0.0,0.0,0.318252,0.0,42.96397353,0.0,1,,
0,0.000504,0.0,0.0,1,1,0.905049,0.905049,0.905049,0.905553,0.905553,0.90504858,0.90555258,0.0,0,,
0,0.00072128,0.0,0.0,1,1,4.921,4.921,4.921,4.921721,4.921721,4.921,4.92172128,0.0,0,,
0,0.000940373,6.19,1764.58,2,1,0.994603,1.995068,1.494836,0.995075,1.495306,2.989671527,2.9906119,0.0,0,,
0,0.00300862,2922.05,224097.92,4,3,9.8e-05,0.987539,0.292898,0.07338,0.391533,1.17159138,1.1746,0.0,0,,
0,0.003108,6263.83,2995.92,3,3,0.1,24.779251,9.974679,0.197853,0.511549,59.84807596,59.85118396,0.0,0,,
0,0.000564546,0.0,0.0,1,1,0.499435,0.499435,0.499435,0.5,0.5,0.499435454,0.5,0.0,0,,
0,0.001889014,17.97,5478.29,4,2,5.806883,49.98956,21.90551,14.155,29.207977000000003,87.62204131,87.62393032,0.0,0,,
0,-0.724590243,416.61,9917.16,22,8,0.0,42.89,0.476293,0.008,1.765686,94.305945,93.58135476,0.0,0,,
0,0.000984218,157.89,0.0,2,1,0.21,100.789016,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,0.0015539999999999,21.36,0.0,3,1,4.89958,67.06704,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,-4.100597545,1882.17,25007.33,6,4,0.0,10.0,1.657775,0.005,1.938941,21.55106983,17.45047229,0.0,0,,
0,0.00285057,6.22,5879.89,1,3,1.083995,19.998897,7.4106830000000015,1.0852959999999998,7.411633,22.23204813,22.2348987,0.0,0,,
0,91.35689989,0.0,1553.26,0,3,0.0,0.0,0.0,0.0,0.625732,0.0,91.35689989,0.0,1,,
0,0.001491,5.3,2675.37,1,2,0.00274,4.999559,2.50115,0.00379,2.501895,5.002299482,5.003790482,0.0,0,,
0,0.066171,11.98,2894.0,9,11,95.35958,1999.99958,372.567534,57.73,362.763995,27569.99749,27570.063660000003,0.0,0,,
0,-570.6188552,689.54,816.43,117,159,0.0,450.0,9.789287,0.0,11.510783,7097.232739,6526.613884,0.0,0,,
0,-7.50813383,3043.85,5628.05,72,25,0.0,22.0,2.31448,0.001,3.825476,351.801,344.2928662,0.0,0,,
0,0.0452139,19.8,17164.12,1,1,1.014402,4.269617,2.184907,1.01776,2.189428,21.84907021,21.89428411,0.0,0,,
0,0.000984218,161.88,0.3,2,2,0.918012,100.081004,50.499508,24.031353,50.5,100.9990158,101.0,0.0,0,,
0,0.0015539999999999,22.79,0.0,3,1,1.0,75.162532,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.001026218,161.16,1.11,2,2,15.999429,84.999545,50.499487,47.608533,50.5,100.9989738,101.0,0.0,0,,
0,25.14754531,14659.01,24740.35,19,11,0.0,20.0,3.625968,0.01462,7.641808,112.405,137.55254530000002,0.0,0,,
0,0.002058,18.82,0.0,3,2,0.001,84.474972,25.249485,4.618278,50.5,100.997942,101.0,0.0,0,,
0,0.001026218,164.68,0.21,2,2,1.0,99.998974,50.499487,37.678811,50.5,100.9989738,101.0,0.0,0,,
0,0.031080006,2.65,11373.36,2,2,0.743898,29.98958,5.844567,0.744318,5.8449870000000015,432.4979538,432.5290338,0.0,0,,
0,0.0015539999999999,21.51,0.0,3,1,1.7833009999999998,93.352766,33.666149,101.0,101.0,100.998446,101.0,0.0,0,,
0,0.00062,0.0,0.0,1,1,0.24896,0.24896,0.24896,0.24958,0.24958,0.24896,0.24958,0.0,0,,
0,0.009330485,421.85,13533.32,1,3,0.509228,1.020212,0.967529,0.00667,0.807052,9.675288,9.684618485,0.0,0,,
0,0.00062,0.0,0.0,1,1,21.99938,21.99938,21.99938,22.0,22.0,21.99938,22.0,0.0,0,,
0,0.002646,13.22,0.0,4,1,0.001248,55.592138,20.199471,101.0,101.0,100.997354,101.0,0.0,0,,
0,0.0,0.0,35.74,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,
0,0.011,240.2,190357.37,4,2,0.0,0.034866,0.008716,0.01,0.022933,0.03486571,0.04586571,0.0,0,,
0,76.02252603,0.0,13339.12,0,6,0.0,0.0,0.0,0.0,4.471913,0.0,76.02252603,0.0,1,,
0,314.3073876,3487.85,4670.31,57,33,0.0,1400.0,75.203455,0.0,89.609844,10528.48376,10842.79115,0.0,0,,
0,8.00380528,0.0,3423.26,0,3,0.0,0.0,0.0,1.0,2.667935,0.0,8.00380528,0.0,1,,
0,-24.04658137,6886.76,8632.33,57,7,0.0,10.0,0.779523,1.0,6.459571,95.10186067,71.0552793,0.0,0,,
0,5.237476656,557.89,212.73,117,1,0.0,4.46999,0.007866,0.09958,3.366247,4.861263304,10.09873996,0.0,0,,
0,0.04418674,3372.51,18466.82,5,3,0.0,3.794481,1.34275,0.040445,1.689484,6.71375028,6.75793702,0.0,0,,
0,0.006592895,2.09,133779.25,3,3,0.0,0.040816,0.011701,0.020508,0.02505,0.093606401,0.100199296,0.0,0,,
0,386.1305073,0.0,232.85,0,66,0.0,0.0,0.0,0.0,1.393973,0.0,386.1305073,0.0,1,,
0,0.001026218,165.76,0.21,2,2,0.049,100.949974,50.499487,48.403768,50.5,100.9989738,101.0,0.0,0,,
0,0.001026218,164.08,0.82,2,2,0.66118,100.337794,50.499487,19.836181,50.5,100.9989738,101.0,0.0,0,,
0,0.012623622,1188.12,9073.02,1,1,0.998606,1.000327,0.999397,1.000012,1.000368,12.99216621,13.00478983,0.0,0,,
0,1.701688242,17.95,864.38,3,7,0.995759,73.795375,2.312388,0.0,2.244199,4280.230266,4281.931954,0.0,0,,
0,-62.80835526,12053.29,5797.14,14,4,0.0,170.0,23.387594,0.045,42.849665,748.4030005,685.5946452000002,0.0,0,,
0,0.001414909,6.01,0.42,3,2,0.124283,1475.570376,666.999528,835.693794,1000.5,2000.998585,2001.0,0.0,0,,
0,0.000441,0.0,0.0,1,1,0.708598,0.708598,0.708598,0.7090390000000001,0.7090390000000001,0.70859759,0.70903859,0.0,0,,
0,0.210348736,7.43,6583.56,1,3,0.047356,0.476478,0.231118,0.00063,0.229306,31.66314479,31.87349353,0.0,0,,
0,15.1,0.0,28343.51,0,2,0.0,0.0,0.0,0.0,1.8875,0.0,15.1,0.0,1,,
0,0.001026218,162.71,0.21,2,2,4.716933999999998,96.28204,50.499487,41.432054,50.5,100.9989738,101.0,0.0,0,,
0,17.15984531,0.0,3225.28,0,3,0.0,0.0,0.0,0.0,0.173332,0.0,17.15984531,0.0,1,,
0,0.001414909,1.93,0.1,3,2,0.513958,1361.718988,666.999528,880.5707869999999,1000.5,2000.998585,2001.0,0.0,0,,
0,0.00105,32.18,0.0,2,1,47.99895,53.0,50.499475,101.0,101.0,100.99895,101.0,0.0,0,,
0,0.0017,0.0,6888.99,1,2,319.780809,319.780809,319.780809,1.186595,53.297085,319.7808093999999,319.7825094,0.0,0,,
0,0.001414909,1.09,0.0,3,2,0.112211,1475.338491,666.999528,512.416264,1000.5,2000.998585,2001.0,0.0,0,,
0,0.08957159,13214.65,16443.62,11,5,0.0,15.0,2.621059,0.3,4.464757,44.558,44.64757159,0.0,0,,
0,0.73705277,2779.87,9490.43,4,3,0.001,0.660363,0.299873,0.011757,0.037274,1.499362933,2.236415703,0.0,0,,
0,0.001886545,1.85,0.42,4,2,0.001078,1547.160654,500.249528,823.813076,1000.5,2000.998113,2001.0,0.0,0,,
0,56.04445387,0.0,1674.79,0,3,0.0,0.0,0.0,0.0,0.487343,0.0,56.04445387,0.0,1,,
0,0.02061018,39728.89,5276.38,8,2,0.0,0.21,0.041,0.189026,0.215305,0.41,0.43061018,0.0,0,,
0,0.000984218,162.72,0.0,2,1,0.002,100.997016,50.499508,101.0,101.0,100.9990158,101.0,0.0,0,,
0,32.34866851,0.0,3781.52,0,2,0.0,0.0,0.0,0.0,2.021792,0.0,32.34866851,0.0,1,,
0,0.043911,4.4,0.47,85,3,0.5,1755.998177,116.29018700000002,1756.500862,3333.666667,10000.95609,10001.0,0.0,0,,
0,0.07399056,136.72,12195.05,1,1,1.006539,1.272057,1.030935,1.010023,1.0316610000000002,105.1553989,105.2293895,0.0,0,,
0,-2.2876748,15834.46,4347.46,7,2,0.0,50.06,6.874186,0.98,9.93,61.8676748,59.58,0.0,0,,
0,0.0022,0.0,0.0,1,1,0.0978,0.0978,0.0978,0.1,0.1,0.0978,0.1,0.0,0,,
0,0.001464437,108.83,0.04,3,2,0.2,80.863043,33.666179,46.383126,50.5,100.9985356,101.0,0.0,0,,
0,111.6329706,0.0,33519.03,0,3,0.0,0.0,0.0,0.0,18.605495,0.0,111.6329706,0.0,1,,
