account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,min_transaction_sent,max_transaction_sent,avg_transaction_sent,min_transaction_received,avg_transaction_received,total_sent,total_received,contract_interaction,contract_creation,fraud_label,sent_to_received_ratio,avg_sent_to_avg_received,interaction_with_contract_ratio
0.001591457,28.84,128280.54,1.0,2.0,0.018136,0.29979,0.158963,0.019087,0.1597579999999999,0.317925443,0.3195169,0.0,0,0,0.9949880370009535,0.9949614440939367,0.0
0.003757992,5927.95,54445.39,7.0,3.0,0.0,0.16821,0.0677059999999999,0.01,0.095539,0.473939248,0.47769724,0.0,0,0,0.9921123406042578,0.7085997760311453,0.0
0.0022,0.0,0.0,1.0,1.0,0.0428,0.0428,0.0428,0.045,0.045,0.0428,0.045,0.0,0,0,0.9508998000444345,0.9508998000444345,0.0
0.001490808,3193.16,801.17,2.0,1.0,0.000132,0.054,0.029455,0.020882,0.044927,0.0883638019999999,0.08985461,0.0,0,0,0.9832992320336102,0.6554732180608406,0.0
0.001968789,3.74,2245.4,1.0,1.0,0.099293,0.526674,0.312983,0.100322,0.313968,0.625966964,0.6279357529999999,0.0,0,0,0.996848789898576,0.9968309881584059,0.0
0.012,4.69,2151.53,1.0,1.0,0.0,0.0,0.0,0.003,0.003,0.0,0.012,0.0,0,0,0.0,0.0,0.0
0.04589263,0.0,825.9,0.0,2.0,0.0,0.0,0.0,0.011415,0.022946,0.0,0.04589263,0.0,0,0,0.0,0.0,0.0
0.0006846,0.0,0.0,1.0,1.0,0.007797,0.007797,0.007797,0.008481,0.008481,0.0077966,0.0084812,0.0,0,0,0.9181976634633504,0.9182663997173478,0.0
0.019958048,12949.43,5335.48,7.0,1.0,0.0,0.010042,0.000837,0.01,0.01,0.010041952,0.03,0.0,0,0,0.33462019326891035,0.08361638361638361,0.0
0.00085022,94379.42,0.0,2.0,1.0,0.022864,0.250057,0.136461,0.273771,0.273771,0.27292118,0.2737714,0.0,0,0,0.9968580042325738,0.49843122787921734,0.0
0.024698885,86411.4,135707.2,7.0,2.0,0.0,0.088,0.021898,0.08,0.088994,0.153289345,0.17798823,0.0,0,0,0.861184658971047,0.24603388611747787,0.0
0.000441,0.0,0.0,1.0,1.0,0.059601,0.059601,0.059601,0.060042,0.060042,0.059601322,0.060042322,0.0,0,0,0.9924898824062123,0.9924898421368148,0.0
0.0,0.0,400.5,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.000471636,0.0,0.0,1.0,1.0,0.009528,0.009528,0.009528,0.01,0.01,0.009528364,0.01,0.0,0,0,0.9518845154845155,0.9518481518481519,0.0
0.00078606,0.0,0.0,1.0,1.0,0.099214,0.099214,0.099214,0.1,0.1,0.09921394,0.1,0.0,0,0,0.9920401959804019,0.992040795920408,0.0
0.00017618,0.0,0.0,1.0,1.0,0.1157,0.1157,0.1157,0.040876,0.057938,0.1157,0.11587618,0.0,0,0,0.9983934236161724,1.9966176572099121,0.0
0.0008609999999999,0.0,1230.33,1.0,1.0,0.062495,0.062495,0.062495,0.00516,0.031678,0.062495073,0.063356073,0.0,0,0,0.9862544740621689,1.9721976773542036,0.0
0.00953081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009531,0.009531,0.0,0.00953081,0.0,0,0,0.0,0.0,0.0
0.001932,91023.62,0.0,3.0,1.0,0.000185,0.228912,0.083366,0.252029,0.252029,0.25009683,0.25202883,0.0,0,0,0.9922948380612622,0.3307662702994377,0.0
